     JDTDB;            Calendar Date (TDB);X;Y;Z
2464846.333; A.D. 2036-Jun-01 20:00:00.0000;-0.323536895;-0.961125789;8.18718E-05
2464846.417; A.D. 2036-Jun-01 22:00:00.0000;-0.322200935;-0.961587109;8.18539E-05
2464846.5; A.D. 2036-Jun-02 00:00:00.0000;-0.320864352;-0.962046532;8.18363E-05
2464846.583; A.D. 2036-Jun-02 02:00:00.0000;-0.319527149;-0.962504057;8.18191E-05
2464846.667; A.D. 2036-Jun-02 04:00:00.0000;-0.318189328;-0.962959683;8.18022E-05
2464846.75; A.D. 2036-Jun-02 06:00:00.0000;-0.316850893;-0.96341341;8.17858E-05
2464846.833; A.D. 2036-Jun-02 08:00:00.0000;-0.315511844;-0.963865237;8.17697E-05
2464846.917; A.D. 2036-Jun-02 10:00:00.0000;-0.314172187;-0.964315165;8.17541E-05
2464847; A.D. 2036-Jun-02 12:00:00.0000;-0.312831922;-0.964763191;8.1739E-05
2464847.083; A.D. 2036-Jun-02 14:00:00.0000;-0.311491053;-0.965209316;8.17243E-05
2464847.167; A.D. 2036-Jun-02 16:00:00.0000;-0.310149583;-0.965653539;8.17101E-05
2464847.25; A.D. 2036-Jun-02 18:00:00.0000;-0.308807513;-0.96609586;8.16964E-05
2464847.333; A.D. 2036-Jun-02 20:00:00.0000;-0.307464848;-0.966536277;8.16831E-05
2464847.417; A.D. 2036-Jun-02 22:00:00.0000;-0.306121588;-0.966974791;8.16705E-05
2464847.5; A.D. 2036-Jun-03 00:00:00.0000;-0.304777738;-0.9674114;8.16583E-05
2464847.583; A.D. 2036-Jun-03 02:00:00.0000;-0.303433299;-0.967846104;8.16467E-05
2464847.667; A.D. 2036-Jun-03 04:00:00.0000;-0.302088275;-0.968278904;8.16357E-05
2464847.75; A.D. 2036-Jun-03 06:00:00.0000;-0.300742667;-0.968709797;8.16253E-05
2464847.833; A.D. 2036-Jun-03 08:00:00.0000;-0.299396479;-0.969138784;8.16155E-05
2464847.917; A.D. 2036-Jun-03 10:00:00.0000;-0.298049713;-0.969565863;8.16062E-05
2464848; A.D. 2036-Jun-03 12:00:00.0000;-0.296702372;-0.969991035;8.15976E-05
2464848.083; A.D. 2036-Jun-03 14:00:00.0000;-0.295354459;-0.9704143;8.15896E-05
2464848.167; A.D. 2036-Jun-03 16:00:00.0000;-0.294005975;-0.970835655;8.15823E-05
2464848.25; A.D. 2036-Jun-03 18:00:00.0000;-0.292656924;-0.971255101;8.15756E-05
2464848.333; A.D. 2036-Jun-03 20:00:00.0000;-0.291307309;-0.971672637;8.15696E-05
2464848.417; A.D. 2036-Jun-03 22:00:00.0000;-0.289957131;-0.972088263;8.15643E-05
2464848.5; A.D. 2036-Jun-04 00:00:00.0000;-0.288606394;-0.972501979;8.15597E-05
2464848.583; A.D. 2036-Jun-04 02:00:00.0000;-0.287255099;-0.972913783;8.15557E-05
2464848.667; A.D. 2036-Jun-04 04:00:00.0000;-0.285903251;-0.973323675;8.15525E-05
2464848.75; A.D. 2036-Jun-04 06:00:00.0000;-0.284550851;-0.973731654;8.155E-05
2464848.833; A.D. 2036-Jun-04 08:00:00.0000;-0.283197901;-0.974137721;8.15482E-05
2464848.917; A.D. 2036-Jun-04 10:00:00.0000;-0.281844405;-0.974541874;8.15472E-05
2464849; A.D. 2036-Jun-04 12:00:00.0000;-0.280490365;-0.974944113;8.15469E-05
2464849.083; A.D. 2036-Jun-04 14:00:00.0000;-0.279135784;-0.975344437;8.15473E-05
2464849.167; A.D. 2036-Jun-04 16:00:00.0000;-0.277780664;-0.975742847;8.15485E-05
2464849.25; A.D. 2036-Jun-04 18:00:00.0000;-0.276425008;-0.976139341;8.15505E-05
2464849.333; A.D. 2036-Jun-04 20:00:00.0000;-0.275068818;-0.976533918;8.15532E-05
2464849.417; A.D. 2036-Jun-04 22:00:00.0000;-0.273712097;-0.976926579;8.15567E-05
2464849.5; A.D. 2036-Jun-05 00:00:00.0000;-0.272354847;-0.977317323;8.1561E-05
2464849.583; A.D. 2036-Jun-05 02:00:00.0000;-0.270997072;-0.977706149;8.15661E-05
2464849.667; A.D. 2036-Jun-05 04:00:00.0000;-0.269638773;-0.978093057;8.1572E-05
2464849.75; A.D. 2036-Jun-05 06:00:00.0000;-0.268279954;-0.978478046;8.15787E-05
2464849.833; A.D. 2036-Jun-05 08:00:00.0000;-0.266920616;-0.978861116;8.15862E-05
2464849.917; A.D. 2036-Jun-05 10:00:00.0000;-0.265560762;-0.979242267;8.15945E-05
2464850; A.D. 2036-Jun-05 12:00:00.0000;-0.264200396;-0.979621496;8.16036E-05
2464850.083; A.D. 2036-Jun-05 14:00:00.0000;-0.262839519;-0.979998805;8.16135E-05
2464850.167; A.D. 2036-Jun-05 16:00:00.0000;-0.261478134;-0.980374193;8.16242E-05
2464850.25; A.D. 2036-Jun-05 18:00:00.0000;-0.260116243;-0.980747659;8.16358E-05
2464850.333; A.D. 2036-Jun-05 20:00:00.0000;-0.25875385;-0.981119203;8.16481E-05
2464850.417; A.D. 2036-Jun-05 22:00:00.0000;-0.257390956;-0.981488823;8.16613E-05
2464850.5; A.D. 2036-Jun-06 00:00:00.0000;-0.256027564;-0.981856521;8.16753E-05
2464850.583; A.D. 2036-Jun-06 02:00:00.0000;-0.254663677;-0.982222294;8.16902E-05
2464850.667; A.D. 2036-Jun-06 04:00:00.0000;-0.253299298;-0.982586143;8.17059E-05
2464850.75; A.D. 2036-Jun-06 06:00:00.0000;-0.251934428;-0.982948067;8.17224E-05
2464850.833; A.D. 2036-Jun-06 08:00:00.0000;-0.250569071;-0.983308066;8.17397E-05
2464850.917; A.D. 2036-Jun-06 10:00:00.0000;-0.249203229;-0.983666138;8.17578E-05
2464851; A.D. 2036-Jun-06 12:00:00.0000;-0.247836904;-0.984022285;8.17768E-05
2464851.083; A.D. 2036-Jun-06 14:00:00.0000;-0.246470099;-0.984376504;8.17966E-05
2464851.167; A.D. 2036-Jun-06 16:00:00.0000;-0.245102816;-0.984728796;8.18172E-05
2464851.25; A.D. 2036-Jun-06 18:00:00.0000;-0.243735059;-0.98507916;8.18386E-05
2464851.333; A.D. 2036-Jun-06 20:00:00.0000;-0.242366829;-0.985427595;8.18609E-05
2464851.417; A.D. 2036-Jun-06 22:00:00.0000;-0.24099813;-0.985774101;8.1884E-05
2464851.5; A.D. 2036-Jun-07 00:00:00.0000;-0.239628963;-0.986118678;8.19079E-05
2464851.583; A.D. 2036-Jun-07 02:00:00.0000;-0.238259331;-0.986461325;8.19326E-05
2464851.667; A.D. 2036-Jun-07 04:00:00.0000;-0.236889237;-0.986802041;8.19581E-05
2464851.75; A.D. 2036-Jun-07 06:00:00.0000;-0.235518683;-0.987140826;8.19844E-05
2464851.833; A.D. 2036-Jun-07 08:00:00.0000;-0.234147672;-0.98747768;8.20115E-05
2464851.917; A.D. 2036-Jun-07 10:00:00.0000;-0.232776207;-0.987812601;8.20394E-05
2464852; A.D. 2036-Jun-07 12:00:00.0000;-0.231404289;-0.98814559;8.20681E-05
2464852.083; A.D. 2036-Jun-07 14:00:00.0000;-0.230031922;-0.988476646;8.20975E-05
2464852.167; A.D. 2036-Jun-07 16:00:00.0000;-0.228659107;-0.988805769;8.21278E-05
2464852.25; A.D. 2036-Jun-07 18:00:00.0000;-0.227285848;-0.989132957;8.21588E-05
2464852.333; A.D. 2036-Jun-07 20:00:00.0000;-0.225912147;-0.98945821;8.21906E-05
2464852.417; A.D. 2036-Jun-07 22:00:00.0000;-0.224538007;-0.989781529;8.22232E-05
2464852.5; A.D. 2036-Jun-08 00:00:00.0000;-0.223163429;-0.990102912;8.22565E-05
2464852.583; A.D. 2036-Jun-08 02:00:00.0000;-0.221788418;-0.990422359;8.22906E-05
2464852.667; A.D. 2036-Jun-08 04:00:00.0000;-0.220412974;-0.990739869;8.23254E-05
2464852.75; A.D. 2036-Jun-08 06:00:00.0000;-0.2190371;-0.991055442;8.23609E-05
2464852.833; A.D. 2036-Jun-08 08:00:00.0000;-0.2176608;-0.991369077;8.23972E-05
2464852.917; A.D. 2036-Jun-08 10:00:00.0000;-0.216284076;-0.991680774;8.24342E-05
2464853; A.D. 2036-Jun-08 12:00:00.0000;-0.21490693;-0.991990533;8.24719E-05
2464853.083; A.D. 2036-Jun-08 14:00:00.0000;-0.213529364;-0.992298352;8.25103E-05
2464853.167; A.D. 2036-Jun-08 16:00:00.0000;-0.212151382;-0.992604232;8.25494E-05
2464853.25; A.D. 2036-Jun-08 18:00:00.0000;-0.210772985;-0.992908172;8.25892E-05
2464853.333; A.D. 2036-Jun-08 20:00:00.0000;-0.209394177;-0.993210171;8.26296E-05
2464853.417; A.D. 2036-Jun-08 22:00:00.0000;-0.20801496;-0.993510229;8.26708E-05
2464853.5; A.D. 2036-Jun-09 00:00:00.0000;-0.206635336;-0.993808345;8.27126E-05
2464853.583; A.D. 2036-Jun-09 02:00:00.0000;-0.205255308;-0.994104519;8.2755E-05
2464853.667; A.D. 2036-Jun-09 04:00:00.0000;-0.203874878;-0.99439875;8.27981E-05
2464853.75; A.D. 2036-Jun-09 06:00:00.0000;-0.20249405;-0.994691038;8.28418E-05
2464853.833; A.D. 2036-Jun-09 08:00:00.0000;-0.201112824;-0.994981382;8.28861E-05
2464853.917; A.D. 2036-Jun-09 10:00:00.0000;-0.199731205;-0.995269782;8.2931E-05
2464854; A.D. 2036-Jun-09 12:00:00.0000;-0.198349195;-0.995556238;8.29765E-05
2464854.083; A.D. 2036-Jun-09 14:00:00.0000;-0.196966795;-0.995840748;8.30227E-05
2464854.167; A.D. 2036-Jun-09 16:00:00.0000;-0.19558401;-0.996123313;8.30693E-05
2464854.25; A.D. 2036-Jun-09 18:00:00.0000;-0.19420084;-0.996403931;8.31166E-05
2464854.333; A.D. 2036-Jun-09 20:00:00.0000;-0.192817289;-0.996682603;8.31644E-05
2464854.417; A.D. 2036-Jun-09 22:00:00.0000;-0.19143336;-0.996959327;8.32127E-05
2464854.5; A.D. 2036-Jun-10 00:00:00.0000;-0.190049054;-0.997234104;8.32616E-05
2464854.583; A.D. 2036-Jun-10 02:00:00.0000;-0.188664375;-0.997506932;8.3311E-05
2464854.667; A.D. 2036-Jun-10 04:00:00.0000;-0.187279324;-0.997777812;8.33609E-05
2464854.75; A.D. 2036-Jun-10 06:00:00.0000;-0.185893905;-0.998046743;8.34112E-05
2464854.833; A.D. 2036-Jun-10 08:00:00.0000;-0.18450812;-0.998313724;8.34621E-05
2464854.917; A.D. 2036-Jun-10 10:00:00.0000;-0.183121972;-0.998578755;8.35134E-05
2464855; A.D. 2036-Jun-10 12:00:00.0000;-0.181735462;-0.998841835;8.35652E-05
2464855.083; A.D. 2036-Jun-10 14:00:00.0000;-0.180348594;-0.999102964;8.36174E-05
2464855.167; A.D. 2036-Jun-10 16:00:00.0000;-0.178961371;-0.999362142;8.367E-05
2464855.25; A.D. 2036-Jun-10 18:00:00.0000;-0.177573794;-0.999619367;8.37231E-05
2464855.333; A.D. 2036-Jun-10 20:00:00.0000;-0.176185866;-0.99987464;8.37765E-05
2464855.417; A.D. 2036-Jun-10 22:00:00.0000;-0.174797591;-1.000127959;8.38303E-05
2464855.5; A.D. 2036-Jun-11 00:00:00.0000;-0.17340897;-1.000379325;8.38845E-05
2464855.583; A.D. 2036-Jun-11 02:00:00.0000;-0.172020005;-1.000628737;8.39391E-05
2464855.667; A.D. 2036-Jun-11 04:00:00.0000;-0.170630701;-1.000876194;8.3994E-05
2464855.75; A.D. 2036-Jun-11 06:00:00.0000;-0.169241058;-1.001121696;8.40492E-05
2464855.833; A.D. 2036-Jun-11 08:00:00.0000;-0.16785108;-1.001365243;8.41048E-05
2464855.917; A.D. 2036-Jun-11 10:00:00.0000;-0.166460769;-1.001606833;8.41607E-05
2464856; A.D. 2036-Jun-11 12:00:00.0000;-0.165070129;-1.001846467;8.42168E-05
2464856.083; A.D. 2036-Jun-11 14:00:00.0000;-0.16367916;-1.002084144;8.42732E-05
2464856.167; A.D. 2036-Jun-11 16:00:00.0000;-0.162287867;-1.002319864;8.43299E-05
2464856.25; A.D. 2036-Jun-11 18:00:00.0000;-0.160896251;-1.002553626;8.43868E-05
2464856.333; A.D. 2036-Jun-11 20:00:00.0000;-0.159504315;-1.002785429;8.44439E-05
2464856.417; A.D. 2036-Jun-11 22:00:00.0000;-0.158112061;-1.003015273;8.45013E-05
2464856.5; A.D. 2036-Jun-12 00:00:00.0000;-0.156719494;-1.003243158;8.45588E-05
2464856.583; A.D. 2036-Jun-12 02:00:00.0000;-0.155326613;-1.003469083;8.46166E-05
2464856.667; A.D. 2036-Jun-12 04:00:00.0000;-0.153933424;-1.003693047;8.46745E-05
2464856.75; A.D. 2036-Jun-12 06:00:00.0000;-0.152539927;-1.003915051;8.47325E-05
2464856.833; A.D. 2036-Jun-12 08:00:00.0000;-0.151146126;-1.004135093;8.47907E-05
2464856.917; A.D. 2036-Jun-12 10:00:00.0000;-0.149752023;-1.004353174;8.4849E-05
2464857; A.D. 2036-Jun-12 12:00:00.0000;-0.148357621;-1.004569293;8.49074E-05
2464857.083; A.D. 2036-Jun-12 14:00:00.0000;-0.146962922;-1.004783448;8.49659E-05
2464857.167; A.D. 2036-Jun-12 16:00:00.0000;-0.14556793;-1.004995641;8.50245E-05
2464857.25; A.D. 2036-Jun-12 18:00:00.0000;-0.144172646;-1.00520587;8.50832E-05
2464857.333; A.D. 2036-Jun-12 20:00:00.0000;-0.142777073;-1.005414135;8.51419E-05
2464857.417; A.D. 2036-Jun-12 22:00:00.0000;-0.141381213;-1.005620435;8.52006E-05
2464857.5; A.D. 2036-Jun-13 00:00:00.0000;-0.13998507;-1.005824771;8.52593E-05
2464857.583; A.D. 2036-Jun-13 02:00:00.0000;-0.138588647;-1.006027141;8.5318E-05
2464857.667; A.D. 2036-Jun-13 04:00:00.0000;-0.137191944;-1.006227545;8.53768E-05
2464857.75; A.D. 2036-Jun-13 06:00:00.0000;-0.135794966;-1.006425983;8.54354E-05
2464857.833; A.D. 2036-Jun-13 08:00:00.0000;-0.134397715;-1.006622453;8.54941E-05
2464857.917; A.D. 2036-Jun-13 10:00:00.0000;-0.133000193;-1.006816957;8.55526E-05
2464858; A.D. 2036-Jun-13 12:00:00.0000;-0.131602403;-1.007009493;8.56111E-05
2464858.083; A.D. 2036-Jun-13 14:00:00.0000;-0.130204348;-1.007200061;8.56695E-05
2464858.167; A.D. 2036-Jun-13 16:00:00.0000;-0.12880603;-1.00738866;8.57277E-05
2464858.25; A.D. 2036-Jun-13 18:00:00.0000;-0.127407452;-1.00757529;8.57859E-05
2464858.333; A.D. 2036-Jun-13 20:00:00.0000;-0.126008617;-1.007759951;8.58438E-05
2464858.417; A.D. 2036-Jun-13 22:00:00.0000;-0.124609527;-1.007942641;8.59017E-05
2464858.5; A.D. 2036-Jun-14 00:00:00.0000;-0.123210184;-1.008123362;8.59593E-05
2464858.583; A.D. 2036-Jun-14 02:00:00.0000;-0.121810592;-1.008302111;8.60168E-05
2464858.667; A.D. 2036-Jun-14 04:00:00.0000;-0.120410753;-1.008478889;8.6074E-05
2464858.75; A.D. 2036-Jun-14 06:00:00.0000;-0.11901067;-1.008653696;8.6131E-05
2464858.833; A.D. 2036-Jun-14 08:00:00.0000;-0.117610345;-1.00882653;8.61878E-05
2464858.917; A.D. 2036-Jun-14 10:00:00.0000;-0.116209781;-1.008997392;8.62443E-05
2464859; A.D. 2036-Jun-14 12:00:00.0000;-0.114808981;-1.009166281;8.63005E-05
2464859.083; A.D. 2036-Jun-14 14:00:00.0000;-0.113407947;-1.009333197;8.63565E-05
2464859.167; A.D. 2036-Jun-14 16:00:00.0000;-0.112006682;-1.009498139;8.64121E-05
2464859.25; A.D. 2036-Jun-14 18:00:00.0000;-0.110605188;-1.009661107;8.64674E-05
2464859.333; A.D. 2036-Jun-14 20:00:00.0000;-0.109203469;-1.009822099;8.65224E-05
2464859.417; A.D. 2036-Jun-14 22:00:00.0000;-0.107801526;-1.009981117;8.6577E-05
2464859.5; A.D. 2036-Jun-15 00:00:00.0000;-0.106399363;-1.01013816;8.66313E-05
2464859.583; A.D. 2036-Jun-15 02:00:00.0000;-0.104996982;-1.010293226;8.66851E-05
2464859.667; A.D. 2036-Jun-15 04:00:00.0000;-0.103594386;-1.010446317;8.67386E-05
2464859.75; A.D. 2036-Jun-15 06:00:00.0000;-0.102191578;-1.01059743;8.67916E-05
2464859.833; A.D. 2036-Jun-15 08:00:00.0000;-0.10078856;-1.010746567;8.68442E-05
2464859.917; A.D. 2036-Jun-15 10:00:00.0000;-0.099385334;-1.010893726;8.68964E-05
2464860; A.D. 2036-Jun-15 12:00:00.0000;-0.097981904;-1.011038907;8.69481E-05
2464860.083; A.D. 2036-Jun-15 14:00:00.0000;-0.096578273;-1.01118211;8.69993E-05
2464860.167; A.D. 2036-Jun-15 16:00:00.0000;-0.095174442;-1.011323334;8.705E-05
2464860.25; A.D. 2036-Jun-15 18:00:00.0000;-0.093770415;-1.011462579;8.71002E-05
2464860.333; A.D. 2036-Jun-15 20:00:00.0000;-0.092366194;-1.011599844;8.71498E-05
2464860.417; A.D. 2036-Jun-15 22:00:00.0000;-0.090961782;-1.01173513;8.71989E-05
2464860.5; A.D. 2036-Jun-16 00:00:00.0000;-0.089557181;-1.011868435;8.72475E-05
2464860.583; A.D. 2036-Jun-16 02:00:00.0000;-0.088152395;-1.011999759;8.72954E-05
2464860.667; A.D. 2036-Jun-16 04:00:00.0000;-0.086747426;-1.012129103;8.73428E-05
2464860.75; A.D. 2036-Jun-16 06:00:00.0000;-0.085342277;-1.012256465;8.73896E-05
2464860.833; A.D. 2036-Jun-16 08:00:00.0000;-0.083936949;-1.012381845;8.74357E-05
2464860.917; A.D. 2036-Jun-16 10:00:00.0000;-0.082531448;-1.012505244;8.74812E-05
2464861; A.D. 2036-Jun-16 12:00:00.0000;-0.081125773;-1.012626659;8.7526E-05
2464861.083; A.D. 2036-Jun-16 14:00:00.0000;-0.07971993;-1.012746092;8.75702E-05
2464861.167; A.D. 2036-Jun-16 16:00:00.0000;-0.078313919;-1.012863541;8.76137E-05
2464861.25; A.D. 2036-Jun-16 18:00:00.0000;-0.076907745;-1.012979007;8.76565E-05
2464861.333; A.D. 2036-Jun-16 20:00:00.0000;-0.075501409;-1.013092488;8.76986E-05
2464861.417; A.D. 2036-Jun-16 22:00:00.0000;-0.074094915;-1.013203986;8.77399E-05
2464861.5; A.D. 2036-Jun-17 00:00:00.0000;-0.072688265;-1.013313498;8.77805E-05
2464861.583; A.D. 2036-Jun-17 02:00:00.0000;-0.071281461;-1.013421025;8.78203E-05
2464861.667; A.D. 2036-Jun-17 04:00:00.0000;-0.069874507;-1.013526567;8.78594E-05
2464861.75; A.D. 2036-Jun-17 06:00:00.0000;-0.068467405;-1.013630123;8.78976E-05
2464861.833; A.D. 2036-Jun-17 08:00:00.0000;-0.067060159;-1.013731693;8.79351E-05
2464861.917; A.D. 2036-Jun-17 10:00:00.0000;-0.06565277;-1.013831276;8.79717E-05
2464862; A.D. 2036-Jun-17 12:00:00.0000;-0.064245241;-1.013928873;8.80075E-05
2464862.083; A.D. 2036-Jun-17 14:00:00.0000;-0.062837576;-1.014024482;8.80425E-05
2464862.167; A.D. 2036-Jun-17 16:00:00.0000;-0.061429777;-1.014118103;8.80766E-05
2464862.25; A.D. 2036-Jun-17 18:00:00.0000;-0.060021846;-1.014209737;8.81098E-05
2464862.333; A.D. 2036-Jun-17 20:00:00.0000;-0.058613787;-1.014299383;8.81421E-05
2464862.417; A.D. 2036-Jun-17 22:00:00.0000;-0.057205603;-1.01438704;8.81736E-05
2464862.5; A.D. 2036-Jun-18 00:00:00.0000;-0.055797295;-1.014472708;8.82041E-05
2464862.583; A.D. 2036-Jun-18 02:00:00.0000;-0.054388867;-1.014556386;8.82336E-05
2464862.667; A.D. 2036-Jun-18 04:00:00.0000;-0.052980322;-1.014638076;8.82623E-05
2464862.75; A.D. 2036-Jun-18 06:00:00.0000;-0.051571661;-1.014717775;8.829E-05
2464862.833; A.D. 2036-Jun-18 08:00:00.0000;-0.050162889;-1.014795484;8.83167E-05
2464862.917; A.D. 2036-Jun-18 10:00:00.0000;-0.048754008;-1.014871203;8.83424E-05
2464863; A.D. 2036-Jun-18 12:00:00.0000;-0.047345021;-1.014944931;8.83671E-05
2464863.083; A.D. 2036-Jun-18 14:00:00.0000;-0.045935929;-1.015016667;8.83908E-05
2464863.167; A.D. 2036-Jun-18 16:00:00.0000;-0.044526738;-1.015086412;8.84135E-05
2464863.25; A.D. 2036-Jun-18 18:00:00.0000;-0.043117448;-1.015154166;8.84352E-05
2464863.333; A.D. 2036-Jun-18 20:00:00.0000;-0.041708063;-1.015219927;8.84558E-05
2464863.417; A.D. 2036-Jun-18 22:00:00.0000;-0.040298585;-1.015283697;8.84754E-05
2464863.5; A.D. 2036-Jun-19 00:00:00.0000;-0.038889018;-1.015345473;8.84939E-05
2464863.583; A.D. 2036-Jun-19 02:00:00.0000;-0.037479364;-1.015405257;8.85113E-05
2464863.667; A.D. 2036-Jun-19 04:00:00.0000;-0.036069627;-1.015463047;8.85276E-05
2464863.75; A.D. 2036-Jun-19 06:00:00.0000;-0.034659808;-1.015518844;8.85429E-05
2464863.833; A.D. 2036-Jun-19 08:00:00.0000;-0.03324991;-1.015572647;8.8557E-05
2464863.917; A.D. 2036-Jun-19 10:00:00.0000;-0.031839938;-1.015624456;8.857E-05
2464864; A.D. 2036-Jun-19 12:00:00.0000;-0.030429892;-1.015674271;8.85819E-05
2464864.083; A.D. 2036-Jun-19 14:00:00.0000;-0.029019777;-1.015722091;8.85926E-05
2464864.167; A.D. 2036-Jun-19 16:00:00.0000;-0.027609595;-1.015767916;8.86022E-05
2464864.25; A.D. 2036-Jun-19 18:00:00.0000;-0.026199349;-1.015811747;8.86106E-05
2464864.333; A.D. 2036-Jun-19 20:00:00.0000;-0.024789041;-1.015853581;8.86178E-05
2464864.417; A.D. 2036-Jun-19 22:00:00.0000;-0.023378675;-1.015893421;8.86239E-05
2464864.5; A.D. 2036-Jun-20 00:00:00.0000;-0.021968253;-1.015931264;8.86288E-05
2464864.583; A.D. 2036-Jun-20 02:00:00.0000;-0.020557779;-1.015967111;8.86325E-05
2464864.667; A.D. 2036-Jun-20 04:00:00.0000;-0.019147255;-1.016000962;8.8635E-05
2464864.75; A.D. 2036-Jun-20 06:00:00.0000;-0.017736684;-1.016032817;8.86363E-05
2464864.833; A.D. 2036-Jun-20 08:00:00.0000;-0.016326068;-1.016062674;8.86364E-05
2464864.917; A.D. 2036-Jun-20 10:00:00.0000;-0.014915412;-1.016090535;8.86353E-05
2464865; A.D. 2036-Jun-20 12:00:00.0000;-0.013504717;-1.016116398;8.86329E-05
2464865.083; A.D. 2036-Jun-20 14:00:00.0000;-0.012093987;-1.016140264;8.86293E-05
2464865.167; A.D. 2036-Jun-20 16:00:00.0000;-0.010683224;-1.016162132;8.86245E-05
2464865.25; A.D. 2036-Jun-20 18:00:00.0000;-0.009272431;-1.016182002;8.86184E-05
2464865.333; A.D. 2036-Jun-20 20:00:00.0000;-0.007861612;-1.016199874;8.86111E-05
2464865.417; A.D. 2036-Jun-20 22:00:00.0000;-0.006450769;-1.016215748;8.86025E-05
2464865.5; A.D. 2036-Jun-21 00:00:00.0000;-0.005039905;-1.016229623;8.85927E-05
2464865.583; A.D. 2036-Jun-21 02:00:00.0000;-0.003629023;-1.0162415;8.85816E-05
2464865.667; A.D. 2036-Jun-21 04:00:00.0000;-0.002218126;-1.016251378;8.85693E-05
2464865.75; A.D. 2036-Jun-21 06:00:00.0000;-0.000807216;-1.016259257;8.85557E-05
2464865.833; A.D. 2036-Jun-21 08:00:00.0000;0.000603702;-1.016265137;8.85408E-05
2464865.917; A.D. 2036-Jun-21 10:00:00.0000;0.002014627;-1.016269018;8.85247E-05
2464866; A.D. 2036-Jun-21 12:00:00.0000;0.003425556;-1.016270899;8.85073E-05
2464866.083; A.D. 2036-Jun-21 14:00:00.0000;0.004836484;-1.01627078;8.84886E-05
2464866.167; A.D. 2036-Jun-21 16:00:00.0000;0.00624741;-1.016268662;8.84687E-05
2464866.25; A.D. 2036-Jun-21 18:00:00.0000;0.007658331;-1.016264544;8.84475E-05
2464866.333; A.D. 2036-Jun-21 20:00:00.0000;0.009069243;-1.016258426;8.8425E-05
2464866.417; A.D. 2036-Jun-21 22:00:00.0000;0.010480144;-1.016250308;8.84013E-05
2464866.5; A.D. 2036-Jun-22 00:00:00.0000;0.01189103;-1.01624019;8.83763E-05
2464866.583; A.D. 2036-Jun-22 02:00:00.0000;0.013301899;-1.016228071;8.835E-05
2464866.667; A.D. 2036-Jun-22 04:00:00.0000;0.014712748;-1.016213952;8.83226E-05
2464866.75; A.D. 2036-Jun-22 06:00:00.0000;0.016123574;-1.016197833;8.82938E-05
2464866.833; A.D. 2036-Jun-22 08:00:00.0000;0.017534373;-1.016179713;8.82638E-05
2464866.917; A.D. 2036-Jun-22 10:00:00.0000;0.018945142;-1.016159592;8.82326E-05
2464867; A.D. 2036-Jun-22 12:00:00.0000;0.02035588;-1.016137471;8.82001E-05
2464867.083; A.D. 2036-Jun-22 14:00:00.0000;0.021766582;-1.016113349;8.81664E-05
2464867.167; A.D. 2036-Jun-22 16:00:00.0000;0.023177246;-1.016087226;8.81315E-05
2464867.25; A.D. 2036-Jun-22 18:00:00.0000;0.024587869;-1.016059102;8.80953E-05
2464867.333; A.D. 2036-Jun-22 20:00:00.0000;0.025998448;-1.016028978;8.8058E-05
2464867.417; A.D. 2036-Jun-22 22:00:00.0000;0.027408979;-1.015996853;8.80194E-05
2464867.5; A.D. 2036-Jun-23 00:00:00.0000;0.02881946;-1.015962727;8.79797E-05
2464867.583; A.D. 2036-Jun-23 02:00:00.0000;0.030229887;-1.0159266;8.79388E-05
2464867.667; A.D. 2036-Jun-23 04:00:00.0000;0.031640258;-1.015888472;8.78967E-05
2464867.75; A.D. 2036-Jun-23 06:00:00.0000;0.03305057;-1.015848344;8.78534E-05
2464867.833; A.D. 2036-Jun-23 08:00:00.0000;0.03446082;-1.015806214;8.7809E-05
2464867.917; A.D. 2036-Jun-23 10:00:00.0000;0.035871004;-1.015762084;8.77635E-05
2464868; A.D. 2036-Jun-23 12:00:00.0000;0.03728112;-1.015715954;8.77168E-05
2464868.083; A.D. 2036-Jun-23 14:00:00.0000;0.038691164;-1.015667822;8.7669E-05
2464868.167; A.D. 2036-Jun-23 16:00:00.0000;0.040101134;-1.015617691;8.76201E-05
2464868.25; A.D. 2036-Jun-23 18:00:00.0000;0.041511026;-1.015565558;8.75702E-05
2464868.333; A.D. 2036-Jun-23 20:00:00.0000;0.042920837;-1.015511426;8.75191E-05
